"GEO_ID","NAME","B25031_001E","B25031_001M","B25031_002E","B25031_002M","B25031_003E","B25031_003M","B25031_004E","B25031_004M","B25031_005E","B25031_005M","B25031_006E","B25031_006M","B25031_007E","B25031_007M",
"Geography","Geographic Area Name","Estimate!!Median gross rent --!!Total:","Margin of Error!!Median gross rent --!!Total:","Estimate!!Median gross rent --!!Total:!!No bedroom","Margin of Error!!Median gross rent --!!Total:!!No bedroom","Estimate!!Median gross rent --!!Total:!!1 bedroom","Margin of Error!!Median gross rent --!!Total:!!1 bedroom","Estimate!!Median gross rent --!!Total:!!2 bedrooms","Margin of Error!!Median gross rent --!!Total:!!2 bedrooms","Estimate!!Median gross rent --!!Total:!!3 bedrooms","Margin of Error!!Median gross rent --!!Total:!!3 bedrooms","Estimate!!Median gross rent --!!Total:!!4 bedrooms","Margin of Error!!Median gross rent --!!Total:!!4 bedrooms","Estimate!!Median gross rent --!!Total:!!5 or more bedrooms","Margin of Error!!Median gross rent --!!Total:!!5 or more bedrooms",
"1600000US2251830","Mooringsport town, Louisiana","643","336","-","**","-","**","725","336","759","682","-","**","-","**",
"1600000US2251970","Moreauville village, Louisiana","660","197","-","**","425","202","824","95","940","504","-","**","-","**",
"1600000US2252040","Morgan City city, Louisiana","838","68","-","**","558","245","832","46","1129","67","-","**","-","**",
"1600000US2252075","Morganza village, Louisiana","864","433","-","**","-","**","841","540","-","**","-","**","-","**",
"1600000US2252250","Morrow CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2252320","Morse village, Louisiana","489","301","-","**","-","**","-","**","487","238","-","**","-","**",
"1600000US2252425","Moss Bluff CDP, Louisiana","1266","186","-","**","-","**","1291","216","1133","129","-","**","-","**",
"1600000US2252565","Mound village, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2252740","Mount Lebanon town, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2253370","Napoleonville village, Louisiana","494","423","-","**","469","68","-","**","-","**","-","**","-","**",
"1600000US2253475","Natalbany CDP, Louisiana","1041","93","-","**","754","131","1070","83","1646","287","-","**","-","**",
"1600000US2253510","Natchez village, Louisiana","285","93","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2253545","Natchitoches city, Louisiana","737","62","527","197","544","91","744","64","986","104","1446","850","-","**",
"1600000US2253930","Newellton town, Louisiana","488","107","-","**","-","**","476","15","1089","338","-","**","-","**",
"1600000US2254035","New Iberia city, Louisiana","817","61","610","227","598","112","844","59","951","151","1153","118","-","**",
"1600000US2254175","New Llano town, Louisiana","794","57","1025","824","525","78","757","54","861","89","1113","66","-","**",
"1600000US2255000","New Orleans city, Louisiana","1162","14","918","88","977","18","1210","15","1347","42","1666","122","1421","176",
"1600000US2255074","New Orleans Station CDP, Louisiana","2060","169","-","**","-","**","-","**","2027","259","2220","79","-","**",
"1600000US2255105","New Roads city, Louisiana","617","437","-","**","364","122","912","71","1136","157","-","**","-","**",
"1600000US2255140","New Sarpy CDP, Louisiana","859","298","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2255420","Noble village, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2255525","Norco CDP, Louisiana","1107","95","-","**","-","**","1193","104","1080","129","-","**","-","**",
"1600000US2255910","North Hodge village, Louisiana","915","438","-","**","-","**","631","571","930","253","-","**","-","**",
"1600000US2256170","North Vacherie CDP, Louisiana","562","38","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2256295","Norwood village, Louisiana","850","666","-","**","-","**","-","**","1042","762","-","**","-","**",
"1600000US2256540","Oakdale city, Louisiana","785","155","-","**","630","195","752","212","921","207","-","**","-","**",
"1600000US2256820","Oak Grove town, Louisiana","674","67","-","**","345","81","674","17","815","220","-","**","-","**",
"1600000US2256855","Oak Hills Place CDP, Louisiana","1178","151","-","**","983","91","1402","435","1747","140","-","**","-","**",
"1600000US2257205","Oak Ridge village, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2257450","Oberlin town, Louisiana","-","**","-","**","327","10","-","**","1047","184","-","**","-","**",
"1600000US2257590","Oil City town, Louisiana","-","**","-","**","377","90","261","47","1071","195","-","**","-","**",
"1600000US2257705","Old Jefferson CDP, Louisiana","1220","159","-","**","1231","194","1024","893","1670","1052","-","**","-","**",
"1600000US2257905","Olla town, Louisiana","675","320","-","**","254","63","720","188","-","**","-","**","-","**",
"1600000US2258045","Opelousas city, Louisiana","722","34","530","150","513","168","706","36","869","76","1053","243","-","**",
"1600000US2258150","Oretta CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2258360","Ossun CDP, Louisiana","920","185","-","**","-","**","-","**","955","391","-","**","-","**",
"1600000US2258745","Paincourtville CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2258780","Palmetto village, Louisiana","653","621","-","**","-","**","-","**","653","621","-","**","-","**",
"1600000US2258920","Paradis CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2259165","Parks village, Louisiana","-","**","-","**","354","42","-","**","-","**","-","**","-","**",
"1600000US2259340","Patterson city, Louisiana","738","70","-","**","687","147","831","128","817","208","1590","387","-","**",
"1600000US2259375","Paulina CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2259445","Pearl River town, Louisiana","1131","155","-","**","-","**","939","208","1159","340","-","**","-","**",
"1600000US2259795","Perry CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2260075","Pierre Part CDP, Louisiana","845","16","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2260495","Pine Prairie village, Louisiana","701","138","-","**","-","**","625","93","908","121","-","**","-","**",
"1600000US2260530","Pineville city, Louisiana","830","51","419","97","657","83","859","81","1057","146","1536","276","-","**",
"1600000US2260565","Pioneer village, Louisiana","770","13","-","**","-","**","-","**","770","13","-","**","-","**",
"1600000US2260600","Pitkin CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2260670","Plain Dealing town, Louisiana","514","278","-","**","-","**","451","66","-","**","-","**","-","**",
"1600000US2260880","Plaquemine city, Louisiana","841","215","-","**","678","122","918","483","1114","490","-","**","-","**",
"1600000US2260985","Plaucheville village, Louisiana","-","**","-","**","255","49","670","561","-","**","-","**","-","**",
"1600000US2261055","Pleasant Hill village, Louisiana","578","334","-","**","320","94","817","579","812","407","-","**","-","**",
"1600000US2261160","Pleasure Bend CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2261440","Pointe a la Hache CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2261473","Point Place CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2261580","Pollock town, Louisiana","617","452","-","**","281","276","668","456","845","77","-","**","-","**",
"1600000US2261615","Ponchatoula city, Louisiana","1042","126","-","**","-","**","938","876","1157","87","-","**","-","**",
"1600000US2261790","Port Allen city, Louisiana","1065","95","-","**","-","**","1049","124","1082","205","-","**","-","**",
"1600000US2261825","Port Barre town, Louisiana","760","377","-","**","455","248","508","218","930","384","-","**","-","**",
"1600000US2262070","Port Sulphur CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2262105","Port Vincent village, Louisiana","688","135","-","**","-","**","-","**","1031","144","-","**","-","**",
"1600000US2262245","Powhatan village, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2262280","Poydras CDP, Louisiana","1195","226","-","**","-","**","-","**","1219","362","-","**","-","**",
"1600000US2262385","Prairieville CDP, Louisiana","1204","136","894","339","1658","262","1200","458","1186","181","-","**","-","**",
"1600000US2262510","Presquille CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2262647","Prien CDP, Louisiana","1316","688","-","**","-","**","753","751","1416","350","-","**","-","**",
"1600000US2262733","Prospect CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2262770","Provencal village, Louisiana","748","126","-","**","-","**","860","122","725","77","-","**","-","**",
"1600000US2263120","Quitman village, Louisiana","885","356","-","**","-","**","-","**","1029","296","-","**","-","**",
"1600000US2263155","Raceland CDP, Louisiana","550","463","-","**","-","**","1087","281","-","**","1125","580","-","**",
"1600000US2263645","Rayne city, Louisiana","795","59","-","**","425","341","781","100","854","70","886","283","-","**",
"1600000US2263680","Rayville town, Louisiana","686","158","-","**","470","353","708","251","869","74","-","**","-","**",
"1600000US2263855","Red Chute CDP, Louisiana","1548","574","-","**","-","**","-","**","1201","151","1623","826","-","**",
"1600000US2263890","Reddell CDP, Louisiana","688","134","-","**","-","**","673","15","-","**","-","**","-","**",
"1600000US2264100","Reeves village, Louisiana","688","221","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2264310","Reserve CDP, Louisiana","1161","126","-","**","-","**","1025","312","1380","117","-","**","-","**",
"1600000US2264590","Richmond village, Louisiana","689","639","-","**","-","**","-","**","-","**","1083","240","-","**",
"1600000US2264660","Richwood town, Louisiana","820","74","-","**","-","**","650","305","826","86","898","691","-","**",
"1600000US2264765","Ridgecrest town, Louisiana","925","213","-","**","-","**","908","89","1024","448","-","**","-","**",
"1600000US2264905","Ringgold town, Louisiana","372","174","-","**","254","37","452","358","397","273","-","**","-","**",
"1600000US2264975","Rio CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2265150","River Ridge CDP, Louisiana","981","30","883","332","950","23","1019","147","1672","112","-","**","-","**",
"1600000US2265290","Roanoke CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2265325","Robeline village, Louisiana","844","171","-","**","-","**","881","306","-","**","-","**","-","**",
"1600000US2265535","Rock Hill CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2265710","Rodessa village, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2265850","Romeville CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2266060","Rosedale village, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2266165","Roseland town, Louisiana","825","229","-","**","-","**","688","293","856","198","-","**","-","**",
"1600000US2266200","Rosepine town, Louisiana","715","39","-","**","-","**","705","36","1132","63","1625","546","-","**",
"1600000US2266655","Ruston city, Louisiana","833","67","-","**","626","55","837","47","1018","108","1178","388","-","**",
"1600000US2267215","St. Francisville town, Louisiana","856","363","-","**","295","27","935","76","1098","739","-","**","-","**",
"1600000US2267250","St. Gabriel city, Louisiana","854","94","-","**","-","**","684","368","1067","219","-","**","-","**",
"1600000US2267355","St. James CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2267495","St. Joseph town, Louisiana","808","240","-","**","-","**","840","197","825","275","-","**","-","**",
"1600000US2267600","St. Martinville city, Louisiana","667","112","-","**","761","88","585","219","721","405","-","**","-","**",
"1600000US2267635","St. Maurice CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2267740","St. Rose CDP, Louisiana","796","132","837","206","667","36","-","**","1098","215","-","**","-","**",
"1600000US2267880","Saline village, Louisiana","669","195","-","**","-","**","-","**","688","402","-","**","-","**",
"1600000US2268125","Sarepta town, Louisiana","739","79","-","**","-","**","714","80","911","306","-","**","-","**",
"1600000US2268300","Schriever CDP, Louisiana","875","100","-","**","-","**","886","128","1131","170","-","**","-","**",
"1600000US2268475","Scott city, Louisiana","988","150","-","**","407","266","985","221","1079","119","-","**","-","**",
"1600000US2269225","Shenandoah CDP, Louisiana","1169","59","-","**","1115","18","1252","184","1396","109","-","**","-","**",
"1600000US2269455","Shongaloo village, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2270000","Shreveport city, Louisiana","945","22","726","47","820","35","948","29","1125","42","1094","79","1375","1005",
"1600000US2270175","Sibley town, Louisiana","696","178","-","**","-","**","672","73","867","409","1167","724","-","**",
"1600000US2270245","Sicily Island village, Louisiana","-","**","-","**","-","**","-","**","842","23","-","**","-","**",
"1600000US2270385","Sikes village, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2270525","Simmesport town, Louisiana","400","258","-","**","300","110","561","347","889","682","-","**","-","**",
"1600000US2270595","Simpson village, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2270630","Simsboro village, Louisiana","850","207","-","**","-","**","801","108","1113","30","-","**","-","**",
"1600000US2270665","Singer CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2270675","Siracusaville CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2270770","Slaughter town, Louisiana","1015","609","-","**","-","**","1007","691","-","**","-","**","-","**",
"1600000US2270805","Slidell city, Louisiana","1330","57","745","703","980","296","1256","106","1433","90","1394","227","-","**",
"1600000US2271190","Sorrel CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2271225","Sorrento town, Louisiana","1023","255","-","**","-","**","-","**","1013","497","-","**","-","**",
"1600000US2271820","South Mansfield village, Louisiana","306","105","-","**","388","133","291","88","-","**","-","**","-","**",
"1600000US2272092","South Vacherie CDP, Louisiana","1084","174","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2272170","Spearsville village, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2272310","Spokane CDP, Louisiana","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"1600000US2272415","Springfield town, Louisiana","589","415","-","**","-","**","-","**","-","**","-","**","-","**",
