State,Reviewing and approving authorities for projects not requiring rezoning,Reviewing and approving authorities for rezoning,Allows Accessory Dwelling Units,Median height restriction (feet),Modal height restriction (feet),Median parking spaces required,Modal parking spaces required,Proportion of residential districts (including mixed use) in municipality that permit multi-family housing,Explicit growth controls index,Open space requirements index ,Minimum lot size index,Maximum permitted density index,Inclusionary zoning programmes index,Maximum height index,Zoning Restrictiveness Index,Owner-occupied housing units with a mortgage,Mortgage Value Median (dollars),Only Second mortgage,Only Home equity loan,Both second mortgage and home equity loan,No second mortgage and no home equity loan,Home equity loan without a primary mortgage,Median household income (dollars),Median Monthly Household Costs (dollars),Median Real Estate Taxes (dollars),Median Gross Rent Total,Median Gross Rent Total 1 bedroom,Median Gross Rent Total 2 bedroom,Median Gross Rent Total 3 bedroom,City,lat,lng,population,density,Cluster
TX,2,3,0,35,35,2.5,1,0.2,0,1,1,1,0,35,1.821208991,2730,208600,82,79,10,2470,89,108286,1752,3537,1265,844,1133,1630,Nederland,29.9707,-94.0015,18569,1265.2,3
TX,2,3,1,22,35,2,2,0.3125,0,1,3,1,0,22,2.605611177,23168,319400,465,898,17,21708,80,143750,2406,7692,1622,1400,1672,1869,Pearland,29.5581,-95.3218,124478,987.1,4
TX,2,3,0,35,12,1,1,0.6,0,0,4,3,0,35,1.79205468,464,112500,0,15,0,449,0,85909,1493,2100,824,289,897,766,Pearsall,28.8915,-99.0975,8870,523,3
TX,2,3,1,17.5,20,2,2,0.5625,0,1,4,1,0,17.5,2.99781227,13091,324600,116,435,0,12316,224,132749,2072,6315,1677,1393,1609,2211,Pflugerville,30.4515,-97.6018,64528,969.2,4
TX,2,3,0,35,36,1.5,1,0.375,0,1,3,1,0,35,2.605611177,5148,132400,71,41,0,5036,0,79135,1246,3083,926,508,909,1038,Pharr,26.1685,-98.1904,79434,1293.2,3
TX,2,3,0,35,15,2,2,0.642857143,0,0,3,2,0,35,1.744945988,1543,125300,20,34,0,1489,0,84531,1291,2207,763,707,755,979,Plainview,34.1911,-101.7235,20113,558.9,3
TX,3,3,1,42.5,35,2,2,0.413793103,0,1,3,1,0,42.5,3.001452333,38187,421000,496,2017,91,35110,473,157256,2541,6926,1699,1406,1779,2138,Plano,33.0502,-96.7486,284948,1534.7,4
TX,2,3,0,25,25,2,2,0.466666667,0,0,1,2,0,25,0.960543801,2759,222700,10,100,43,2593,13,132243,1892,4247,1731,1307,1345,2074,Portland,27.8942,-97.3278,20130,646.5,4
TX,2,3,0,25,25,1,1,0.375,0,0,1,1,0,25,1.305636202,13393,390200,134,881,6,12127,245,154562,2392,7106,1725,1442,1843,2038,Richardson,32.9716,-96.7093,118063,1595.7,4
TX,3,3,1,22.5,25,2,1,0.357142857,0,1,1,1,0,22.5,2.217050146,1207,210600,0,74,0,1133,0,101563,1607,3436,1269,1089,1353,1686,Richland Hills,32.8095,-97.2273,8513,1048.4,7
TX,2,3,1,16,12,2,1,0.444444444,0,1,4,1,0,16,2.99781227,868,226400,0,52,0,816,0,113333,1720,4300,1175,942,1402,1330,Richmond,29.5824,-95.7563,11931,1066.2,7
TX,2,2,0,35,35,3.5,6,0.4,0,0,1,2,0,35,0.804928735,1437,348700,10,0,0,1427,0,102629,2142,5517,1280,869,1354,1645,Rockport,28.029,-97.0722,10265,239.5,0
TX,2,3,0,15,15,2,2,0.153846154,0,1,4,1,0,15,2.99781227,9192,376000,178,257,50,8707,0,156366,2389,6521,1728,1327,1690,2187,Rockwall,32.9169,-96.4374,47859,624.6,4
TX,2,3,1,30,30,2,2,0.388888889,0,1,4,1,0,30,2.99781227,18148,353100,93,612,35,17336,72,132695,2132,6472,1586,1288,1558,1952,Round Rock,30.527,-97.6642,120465,1231.6,4
TX,2,3,1,35,35,2.25,2.5,0.625,0,0,1,1,1,35,1.781047582,3545,285500,0,23,0,3490,32,128471,2028,5832,1740,1008,1250,1851,Royse City,32.9762,-96.3175,15051,302.6,4
TX,2,2,1,90,1200,2,2,0.090909091,0,1,2,5,0,90,0.677425417,6298,345500,40,244,0,6006,8,138806,2350,6608,1670,1360,1648,1839,Sachse,32.9726,-96.5793,27829,1101.4,3
TX,3,2,1,36,36,1,1,0.307692308,0,0,1,2,0,36,1.200769891,4437,258300,41,95,0,4270,31,111520,1808,5084,1668,873,1264,1791,Saginaw,32.8657,-97.3654,24106,1216.4,4
TX,3,4,1,33.5,30,1.5,1,0.585365854,0,1,4,1,1,33.5,4.024679872,158819,221400,1785,6692,307,147252,2783,94037,1652,4554,1189,1016,1251,1457,San Antonio,29.4632,-98.5238,2058444,1118.8,2
TX,2,2,0,60,42,1,1,0.666666667,0,1,1,5,0,60,0.285224324,3263,140500,11,10,0,3233,9,72938,1325,3191,872,553,787,1050,San Juan,26.1903,-98.152,35463,1172.9,3
TX,2,3,1,35,35,2.5,4,0.285714286,0,0,1,2,0,35,0.960543801,1754,285500,59,68,0,1627,0,116979,2069,5187,947,835,922,1477,Santa Fe,29.3889,-95.1003,12792,291.2,3
TX,2,3,0,50,50,2,2,0.181818182,0,1,4,2,0,50,2.65271987,8510,282100,120,434,11,7912,33,118386,1942,5321,1513,1000,1305,1774,Schertz,29.565,-98.2535,42545,502.6,4
TX,2,2,0,20,20,1.5,1,0.25,0,0,1,1,0,20,1.150021136,2590,206600,0,127,0,2451,12,95135,1589,3670,1193,1034,793,1385,Seagoville,32.653,-96.5456,18658,383.3,7
TX,2,3,1,32.5,35,2,2,0.545454545,0,1,4,2,0,32.5,2.65271987,3506,230100,46,162,0,3251,47,88229,1496,3561,1062,840,1110,1347,Seguin,29.5891,-97.9676,30318,296.3,7
TX,2,2,0,35,35,1,1,0.25,0,0,1,1,0,35,1.150021136,176,240300,0,0,0,176,0,96618,1659,3182,498,409,579,991,Seymour,33.5958,-99.258,2786,368,3
TX,1,2,0,42,42,2,2,0.285714286,0,0,1,1,0,100,0.75417998,1059,172800,8,29,0,1020,2,83480,1594,4173,1131,829,1127,1488,South Houston,29.6611,-95.2285,16169,2049.4,3
TX,2,3,0,35,35,2,2,0.2,0,1,1,1,0,35,1.821208991,1861,188300,45,47,0,1769,0,88065,1330,2777,1064,717,1045,1509,Stephenville,32.2147,-98.2205,21020,683.5,3
TX,2,3,0,67.5,60,1,1,0,0,0,1,3,0,67.5,0.615451401,220,121800,0,0,0,213,7,74048,1386,3172,1079,342,810,1604,Taft,27.98,-97.3928,2838,656.5,3
TX,3,3,1,36,15,1,1,0.421052632,0,1,3,1,0,36,3.001452333,10159,207000,42,117,19,9914,67,93076,1495,3715,1088,889,1064,1325,Temple,31.1068,-97.3891,120240,447,7
TX,2,3,0,22.5,30,2,2,0.5,0,1,1,2,0,22.5,1.476116591,5881,178800,66,174,0,5473,168,91783,1647,2740,1137,961,1122,1474,Texas City,29.4154,-94.9682,53084,309.3,7
TX,2,3,1,35,70,1,1,0.333333333,0,0,3,2,0,35,1.744945988,1503,320200,4,0,0,1495,4,150316,2234,5722,1188,974,1370,1749,Tomball,30.0951,-95.6194,12630,374.5,4
TX,2,3,0,42,42,2,1,0.375,0,1,1,1,0,42,1.821208991,11253,218000,22,222,17,10861,131,92990,1620,2957,1113,894,1158,1364,Tyler,32.3184,-95.3062,138024,711.1,3
TX,2,3,1,55,40,4.165,1,0.5,0,0,2,1,0,55,1.697837295,3817,1686100,76,264,0,3477,0,250000,4000,10000,2686,1164,2390,4000,University Park,32.8506,-96.7937,25179,2637.6,1
TX,2,3,0,26,26,1,1,0.25,0,0,1,3,0,26,0.615451401,930,95700,0,22,0,897,11,80300,1102,1620,808,577,795,859,Vernon,34.1479,-99.3,10018,490.2,7
TX,3,3,1,22.5,20,2,2,0.2,0,0,3,1,1,22.5,2.961290923,5990,290700,69,25,0,5816,80,115184,1985,4906,1387,1316,1292,1622,Waxahachie,32.4035,-96.8446,41801,326,4
TX,2,3,1,35,35,2,1,0.333333333,0,0,1,2,0,35,0.960543801,4728,267300,22,148,31,4471,56,112842,1959,5104,1350,1118,1267,1521,Weatherford,32.7536,-97.7723,32168,454.8,4
TX,2,3,0,35,35,2,2,0.375,0,0,1,2,0,35,0.960543801,3538,143600,101,95,0,3334,8,82222,1379,3248,884,678,846,1021,Weslaco,26.1599,-97.9877,40858,946,3
TX,1,2,0,35,35,4,4,0.333333333,0,1,3,5,0,35,0.673785355,342,163600,0,0,0,342,0,90238,1453,2012,1046,615,982,1443,Whitesboro,33.6612,-96.9022,4130,477.8,0
TX,3,3,1,35,35,2,2,0.5,0,1,1,2,0,35,1.871957746,10909,146200,117,300,48,10393,51,90508,1354,2769,949,769,930,1161,Wichita Falls,33.9072,-98.5291,102482,547.5,7
TX,2,2,0,35,35,1,1,0.5,0,0,1,2,0,35,0.804928735,312,165400,22,0,0,290,0,73333,1263,2733,848,772,826,1039,Wills Point,32.7093,-96.0052,3786,398.8,3
TX,2,3,0,35,10,1,1,0.333333333,0,0,4,2,0,35,2.137147081,10315,326900,166,214,0,9926,9,131170,2196,6473,1844,1436,1571,1974,Wylie,33.0362,-96.5161,57063,995.4,4
TX,2,3,0,24,14,1,1,0.5,0,0,1,1,0,24,1.305636202,523,170300,14,9,0,500,0,83750,1263,1852,849,450,826,1101,Yoakum,29.2934,-97.1468,5841,492.4,7
UT,2,3,1,35,30,2,2,0.5,0,1,4,1,0,35,2.99781227,5129,419200,126,558,11,4295,139,115491,1876,1941,1583,1362,1242,1713,American Fork,40.3783,-111.7953,33986,1156.1,4
UT,2,2,1,17.5,15,2,2,0.375,0,0,4,3,0,17.5,1.636439614,6868,444000,216,721,85,5752,94,123668,2009,2494,1410,1018,1304,1637,Bountiful,40.8721,-111.8647,45353,1327,7
UT,2,2,0,12,12,2,2,0.25,0,0,3,2,0,12,1.589330921,2913,279400,108,291,33,2457,24,86449,1376,1531,872,692,818,1063,Brigham City,41.5035,-112.0453,19602,307.9,7
UT,2,3,1,41.5,50,2,1,0.142857143,0,0,1,2,0,41.5,0.960543801,4266,315800,94,415,0,3638,119,81595,1507,1431,934,658,846,1135,Cedar City,37.6834,-113.0956,35812,383.1,3
UT,3,2,1,35,35,2,2,0,0,1,3,3,0,35,2.155652466,1548,551400,37,210,0,1293,8,147838,1990,2523,1894,2139,1095,2036,Cedar Hills,40.4135,-111.7531,9977,1413.2,4
UT,2,2,0,35,35,6,7,0.25,0,1,3,2,0,35,2.104903711,4757,318400,194,275,0,4262,26,92794,1446,1851,1372,1128,1210,1551,Clearfield,41.103,-112.0238,32369,1623.9,0
UT,2,2,1,25,25,1,1,0.833333333,0,1,4,2,0,25,2.497104804,627,344700,0,81,0,520,26,96917,1455,1880,907,642,841,973,Ephraim,39.3563,-111.5845,5739,498.5,7
UT,2,3,1,30,30,2,2,0.5,0,1,1,1,1,30,2.296620371,2834,517000,57,318,80,2354,25,113673,2054,2636,1415,1186,1147,1869,Heber,40.507,-111.3986,16943,278.5,4
UT,3,3,1,31.5,20,2,1,0.357142857,0,1,4,1,0,31.5,3.393653426,13503,395700,737,1484,63,11053,166,121268,1808,2237,1314,1098,1286,1583,Layton,41.077,-111.962,81726,1400.5,4
UT,3,3,1,35,35,2,2,0.333333333,0,1,1,3,1,35,2.002276726,1713,594700,51,238,0,1384,40,136708,2265,2474,1389,903,1299,1543,Lindon,40.3414,-111.7187,11478,530.6,4
UT,3,2,1,35,35,2,1,0.75,0,1,2,1,1,35,2.929047554,5088,354800,94,518,43,4380,53,97540,1683,2281,1379,1317,1396,1422,Midvale,40.6148,-111.8927,35609,2332.5,4
UT,2,2,1,30,30,1.5,1,1,0,1,3,3,1,30,2.235222691,688,433300,0,22,0,637,29,54792,1591,1399,963,859,1125,1671,Moab,38.5701,-109.5478,5329,428.5,7
UT,3,3,1,35,35,2,1,0.583333333,0,1,1,1,1,35,2.692461527,8341,416500,263,847,43,7013,175,118197,1758,2067,1376,1151,1368,1728,Murray,40.6498,-111.8874,50041,1571.3,4
UT,2,2,1,35,35,2,2,0.5625,0,1,1,1,1,35,2.141005305,13725,273700,758,1241,156,11451,119,86407,1443,1882,1056,759,1071,1275,Ogden,41.2279,-111.9682,622918,1215.9,4
UT,3,3,1,35,35,1.125,1,0.444444444,0,1,3,1,0,35,3.001452333,12115,398400,464,1194,23,10182,252,105659,1706,1739,1290,1147,1166,1576,Orem,40.2981,-111.6994,97100,2013.8,4
UT,3,2,1,35,35,2,1,0.538461538,0,1,1,1,1,35,2.53684646,5306,415200,241,644,14,4356,51,112237,1759,1895,1410,1229,1366,1483,Pleasant Grove,40.3716,-111.7412,37453,1573.6,4
UT,2,3,0,30,35,2,1,0.333333333,0,1,4,1,0,30,2.99781227,1339,335100,19,46,7,1257,10,92130,1570,1819,1267,1070,1235,1250,Riverdale,41.1732,-112.0023,9313,782.3,7
UT,2,3,0,25,25,2,2,0.4,0,0,1,1,0,25,1.305636202,1042,251000,59,81,0,897,5,98929,1480,1828,855,511,784,910,Roosevelt,40.2924,-110.0093,6884,393.1,3
UT,2,2,1,15,25,1.5,1,0.444444444,0,0,2,2,0,15,1.197129828,13276,421200,294,1377,7,11376,222,97792,1766,1934,1335,913,1207,1472,St. George,37.0758,-113.5752,148895,481.3,7
UT,3,2,1,40,30,2,1,0.424242424,0,1,4,1,1,40,3.71344974,26785,456500,772,2571,120,22921,401,116652,1907,2431,1254,1085,1371,1783,Salt Lake City,40.7776,-111.9311,1173879,700.8,4
UT,3,2,1,52.5,70,4,3,0.25,0,1,1,2,0,52.5,1.71634268,15382,555700,263,1982,48,12817,272,141129,2313,2923,1679,1452,1744,1863,South Jordan,40.557,-111.9784,78118,1358.3,4
UT,2,2,0,36.5,35,1.35,2,0.666666667,0,1,1,2,0,36.5,1.320501525,3190,354300,37,192,0,2933,28,88591,1659,1932,1190,1039,1253,1520,South Salt Lake,40.7057,-111.8986,26315,1463.8,3
UT,3,2,1,40,35,1.5,1,0.25,0,1,4,1,0,40,3.23803836,7285,406700,327,786,44,6027,101,114589,1766,1896,1308,1054,1029,1508,Spanish Fork,40.1101,-111.6405,42694,995.4,4
UT,2,3,1,35,15,2,1,0.421052632,0,1,1,1,0,35,1.821208991,5218,391500,68,441,33,4630,46,99314,1738,1927,1367,1014,1116,1485,Springville,40.1638,-111.6205,35195,945.5,7
UT,3,2,1,30,30,2,2,0.761904762,0,1,4,1,1,30,3.71344974,9953,364000,435,883,78,8289,268,101166,1702,2300,1345,1144,1315,1571,Taylorsville,40.6569,-111.9493,59729,2126.4,4
UT,2,2,1,35,35,2,2,0.777777778,0,1,4,1,1,35,3.317608584,7041,303200,347,541,0,6119,34,102083,1563,1891,1117,674,1097,1181,Tooele,40.5393,-112.3082,36315,581.5,4
UT,4,3,0,35,40,1,1,0.333333333,0,1,4,1,0,35,3.789494581,21770,419600,851,2144,71,18482,222,120733,1889,2338,1489,1140,1402,1706,West Jordan,40.6024,-112.0008,116383,1390.4,4
UT,2,2,0,30,35,2,2,0.666666667,0,1,1,2,0,30,1.320501525,19617,345600,997,1406,27,16885,302,105719,1668,2196,1360,1059,1247,1677,West Valley City,40.6886,-112.0123,138868,1496.6,4
UT,4,3,0,35,35,2,2,0,0,1,1,2,0,35,2.267798901,2187,425000,118,422,6,1641,0,121729,1841,2459,1417,1204,1382,1719,Woods Cross,40.8731,-111.917,11432,1153.4,4
VT,2,1,1,42,60,1,1,0.25,0,0,1,1,0,42,0.99440607,1203,181700,0,142,0,974,87,79899,1485,4978,955,801,1129,1275,Barre,44.1998,-72.5085,8488,821.9,3
VT,2,1,1,46,72,2,1,0.4,0,0,2,2,0,46,1.041514762,634,176200,33,76,0,467,58,85789,1347,3680,863,810,913,1053,Newport,44.9372,-72.209,4431,292.1,3
VT,1,1,1,20,20,1.1,1,0,0,1,1,2,0,20,0.769045303,1022,222300,81,85,4,833,19,90435,1809,4212,1143,859,1186,1471,St. Albans,44.8119,-73.0849,6891,1360.7,7
VT,2,1,1,30,40,1.25,0.75,0.733333333,0,1,4,1,1,30,3.161993518,3685,375000,5,358,16,3224,82,135274,2173,6238,1685,1243,1711,2311,South Burlington,44.4622,-73.2202,20241,475.5,4
VT,1,2,1,31,35,2,2,0.25,0,0,1,1,1,31,1.22959136,965,319400,10,102,0,853,0,107813,1855,5841,1516,1248,1869,1917,Winooski,44.4948,-73.1846,8122,2270.9,4
VA,2,2,0,35,35,2,2,0.333333333,0,0,4,1,0,35,2.326624415,838,163700,14,64,0,674,86,75167,948,1331,953,617,835,1027,Buena Vista,37.7319,-79.3568,6639,398.1,3
VA,2,3,1,50,50,2,2,0.529411765,0,1,1,1,1,50,2.296620371,5562,394600,101,431,9,4957,64,124633,1987,3319,1357,1114,1418,1681,Charlottesville,38.0375,-78.4855,103760,1744.5,4
VA,4,3,0,35,35,2,1,0.173913043,0,1,2,1,1,35,3.480503775,50432,348000,1338,4789,55,43184,1066,118791,2086,2869,1446,1258,1365,1672,Chesapeake,36.6778,-76.3023,249377,284.5,4
VA,2,3,1,75,85,2,2,0.545454545,0,1,1,1,1,75,2.296620371,2234,1024600,25,274,10,1925,0,250000,4000,10000,2074,1874,2487,3159,Falls Church,38.8847,-77.1751,14576,2750.1,1
VA,1,2,0,50,80,1,1,0,0,1,3,2,0,50,1.709062556,1053,229800,0,56,0,997,0,90708,1807,2006,925,637,819,974,Franklin,36.6831,-76.9386,8194,382.2,3
VA,3,3,1,35,35,1,1,0.384615385,0,0,2,1,0,35,2.09367845,22349,224300,648,1735,45,19714,207,89471,1628,2183,1255,1042,1199,1458,Hampton,37.0551,-76.363,137217,1029.5,4
VA,2,3,0,35,35,2,4,0.727272727,0,1,1,2,0,35,1.476116591,4158,257800,23,394,22,3570,149,91901,1434,1762,1060,783,1041,1293,Harrisonburg,38.4362,-78.8735,73160,1153.3,3
VA,3,3,1,35,35,1,0.25,0.2,0,0,1,1,0,35,1.701477357,3505,159300,168,149,0,3100,88,74353,1163,1371,1033,712,956,1187,Hopewell,37.2915,-77.2985,23046,859.4,3
VA,2,3,1,100,100,2,2,0.444444444,0,1,4,1,1,100,3.473223651,8697,197400,97,1070,14,7297,219,87528,1285,1716,972,832,943,1219,Lynchburg,37.4003,-79.1909,128849,624.1,3
VA,2,3,1,15,15,2,2,0.5,0,1,3,1,0,15,2.605611177,2731,379700,92,172,0,2457,10,126367,2239,4624,2073,1739,2090,2249,Manassas Park,38.7709,-77.4429,17123,2179.2,4
VA,3,3,0,40,35,1,1,0.416666667,0,1,1,1,0,40,2.217050146,25402,239800,1033,2084,21,21741,523,94387,1667,2484,1209,1025,1169,1436,Newport News,37.1051,-76.5185,185118,1035.9,3
VA,3,3,1,35,100,1.75,2,0.5,0,1,1,1,1,35,2.692461527,30705,260000,870,2090,132,27191,422,99766,1770,2593,1188,987,1154,1545,Norfolk,36.8945,-76.259,236973,1717.4,4
VA,2,3,1,35,35,2,1,0.352941176,0,0,4,1,0,35,2.482239481,3679,165500,267,313,0,2984,115,61281,1383,1553,1082,924,1084,1182,Petersburg,37.2043,-77.3913,33261,565.2,3
VA,3,3,1,43,43,1,1,0.666666667,0,1,2,1,0,43,2.60925124,15396,217500,548,1448,44,13172,184,77325,1630,2353,1225,1014,1170,1518,Portsmouth,36.8468,-76.354,97384,1129.1,4
VA,2,3,1,35,35,1,1,0.363636364,0,0,3,1,0,35,2.090038388,14300,163500,518,993,72,12381,336,76991,1195,1755,917,772,893,1141,Roanoke,37.2785,-79.9581,218533,900.9,3
VA,2,3,1,45,45,2,2,0.6,0,1,1,2,0,45,1.476116591,3873,234200,87,442,0,3212,132,96377,1556,2206,1053,811,1019,1276,Salem,37.2864,-80.0555,25372,674.9,3
VA,1,3,0,35,35,2,2,0.333333333,0,0,1,1,0,35,0.909795046,4400,212700,146,320,0,3790,144,93356,1314,1612,984,721,942,1259,Staunton,38.1593,-79.0611,25581,495.8,3
VA,4,3,1,45,35,1.7,1,0.65,0,1,3,1,1,45,3.872704868,86829,342700,2447,8252,358,74414,1358,112501,1994,2770,1568,1299,1469,1789,Virginia Beach,36.7335,-76.0435,1443020,722.4,2
WA,2,3,1,35,35,2,2,0.333333333,0,1,1,2,0,35,1.476116591,2028,226900,27,250,0,1611,140,85435,1406,1688,923,607,1018,1132,Aberdeen,46.9757,-123.8094,16969,602.6,7
WA,3,2,1,15,15,2,1,0.666666667,6,1,1,1,1,15,3.93565722,3636,463600,235,344,59,2960,38,112381,2126,3428,1709,1284,1562,2100,Arlington,48.1701,-122.1442,20263,797.2,6
WA,1,2,1,35,35,1,1,0.214285714,6,1,4,2,1,35,3.975485788,13011,479300,293,1025,16,11583,94,126260,2356,5028,1594,1344,1655,2090,Auburn,47.3039,-122.2108,85623,1117.7,6
WA,2,2,1,45,45,1,1,0.666666667,0,1,1,2,1,45,1.795912905,6124,368700,189,403,7,5493,32,109075,1793,2831,1413,1049,1491,1851,Bremerton,47.5436,-122.7121,226805,597.3,4
WA,2,2,1,20,20,1.5,2,0.4,0,1,3,2,1,20,2.580315091,943,544300,10,119,0,814,0,158125,2312,4159,1701,1256,1728,1821,Buckley,47.1615,-122.02,5191,519.2,4
WA,2,2,0,30,14,2,1,0.5,0,1,1,4,1,30,1.105728104,7685,564300,117,824,8,6600,136,143086,2546,5331,1649,1353,1708,2298,Burien,47.4762,-122.3394,51505,1980.9,4
WA,2,3,1,25,45,2,1,0.333333333,0,0,1,2,0,25,0.960543801,1306,398000,55,223,0,1005,23,104318,2077,3526,1530,1365,1460,1718,Burlington,48.4676,-122.3298,9361,844.3,4
WA,3,2,1,40,100,2,1,0.214285714,6,1,1,2,0,40,3.11515344,2559,251100,118,154,0,2245,42,78696,1428,1986,993,767,1007,1382,Centralia,46.7223,-122.9696,18234,923.8,6
WA,3,2,1,55,80,3,6,0,0,1,4,3,0,55,2.547853559,979,298300,22,64,0,874,19,87014,1677,2041,983,738,1105,1508,Chehalis,46.6638,-122.965,7512,499.4,0
WA,2,2,1,35,35,2,2,0.428571429,4,1,1,1,0,35,2.598134431,1184,321900,16,85,0,1020,63,114656,1603,2786,1020,801,1112,1277,Cheney,47.4901,-117.579,12848,1142.4,6
WA,2,2,1,35,35,1.5,1,0.636363636,4,1,1,1,1,35,3.073545812,4781,548700,116,615,0,3918,132,132625,2438,4723,2085,1542,2046,2030,Covington,47.3667,-122.1045,20814,1354.8,6
WA,1,2,1,35,35,1.25,1,0.466666667,0,0,3,1,1,35,2.013993547,5179,487900,100,565,9,4447,58,127258,2264,4947,1662,1612,1665,1857,Des Moines,47.3914,-122.3156,32667,1966.6,4
WA,3,3,1,35,20,2,1,1,0,1,1,2,0,35,1.871957746,1920,384900,32,217,0,1662,9,106574,1760,2994,1186,885,1153,1352,East Wenatchee,47.4174,-120.2822,14065,1433.2,4
WA,3,2,1,25,25,1,1,0.25,0,1,4,1,0,25,3.23803836,1401,232600,0,63,0,1338,0,80245,1293,1886,1003,479,1016,842,Ephrata,47.3122,-119.5341,8419,310.2,7
WA,2,2,1,35,28,2,1,0.526315789,0,1,4,1,1,35,3.317608584,15248,476100,514,1180,68,13385,101,112734,2216,4010,1611,1416,1637,1991,Everett,47.9525,-122.1669,110847,1273.7,4
WA,2,2,0,32,32,2,2,0.428571429,0,0,1,2,1,32,1.280340115,253,199100,0,16,0,237,0,106094,1245,2300,833,739,735,1043,Forks,47.9527,-124.3903,3380,316.7,3
WA,2,2,1,13.5,10,2,2,0.384615385,2,1,4,1,1,13.5,3.783878838,6760,928200,38,564,37,6080,41,202532,3387,7196,2409,2026,2385,2916,Issaquah,47.5439,-122.0471,39400,1254.2,1
WA,2,2,1,40,75,1,1,0.777777778,0,1,1,1,1,40,2.141005305,4487,843500,31,545,59,3763,89,206620,3044,7029,1850,1677,1864,2417,Kenmore,47.7516,-122.2489,23611,1481.3,1
WA,2,2,1,15,15,1,1,0.5,0,1,1,2,0,15,1.320501525,12341,325500,166,801,0,11298,76,105243,1647,2530,1113,938,1143,1425,Kennewick,46.1978,-119.1732,259995,1138.5,7
WA,2,2,1,35,35,1,1,0.473684211,6,1,4,1,1,35,4.716419344,18082,483400,319,1590,154,15772,247,126718,2369,4714,1742,1435,1772,2092,Kent,47.3887,-122.2128,135169,1542.6,6
WA,2,2,1,30,30,1,1,0.1,0,1,2,1,1,30,2.533206398,16755,929600,310,2340,56,13825,224,186769,3259,6707,2250,1958,2310,2795,Kirkland,47.697,-122.2057,92015,1995.2,1
WA,3,3,1,40,80,2,1,0.75,0,1,1,1,1,40,2.692461527,8874,390500,263,568,20,8007,16,106483,1968,3454,1639,1346,1545,1982,Lacey,47.0462,-122.7933,56263,1178,4
WA,2,2,1,25,25,2,1,0.375,0,1,1,2,1,25,1.795912905,8167,523900,326,598,61,7099,83,126201,2437,4589,1987,662,1652,2137,Lake Stevens,48.0024,-122.0953,38816,1478.2,4
WA,2,2,1,24.5,40,2,1,0.8,0,1,1,1,1,24.5,2.141005305,6725,413200,163,385,0,6070,107,116264,2046,3769,1318,1158,1401,1804,Lakewood,47.1628,-122.5299,63142,1429.1,4
WA,2,2,1,20,20,1.5,1,0.846153846,0,1,1,2,0,20,1.320501525,2104,435200,56,84,0,1964,0,128634,2039,4244,1731,744,1603,2043,Liberty Lake,47.6686,-117.1036,12026,731.9,4
WA,3,2,1,36,60,1,1,0.5,0,1,1,1,1,36,2.53684646,4127,1739400,39,711,0,3290,87,250000,4000,10000,2315,1986,2559,4000,Mercer Island,47.5661,-122.232,25464,1540.4,1
WA,2,2,1,35,35,2,1,0.25,0,1,1,2,0,35,1.320501525,1208,451800,11,52,0,1134,11,116304,2248,3766,1836,1483,1730,2442,Milton,47.2524,-122.3153,8543,1186.7,4
WA,2,2,1,25,16,1,1,0.666666667,6,1,1,2,0,25,2.719312284,1177,843200,0,301,26,840,10,173454,3632,9185,1747,1406,1740,2634,Normandy Park,47.4342,-122.3436,6697,1040.3,6
WA,3,2,1,42,75,2,1,0.818181818,6,1,4,1,1,42,5.112260499,7536,424000,50,721,17,6495,253,122118,2115,3912,1437,1176,1463,1783,Olympia,47.0417,-122.8959,210877,1168.7,6
WA,3,2,1,35,35,2,2,0.375,6,1,3,1,1,35,4.720059406,2922,458800,95,71,11,2745,0,107374,2024,3613,1676,1574,1610,2097,Port Orchard,47.5163,-122.661,15820,633.4,6
WA,3,2,1,45,50,2,2,0.833333333,0,1,2,2,1,45,2.583955153,1760,472900,30,165,0,1526,39,90978,1732,3542,1111,848,1129,1545,Port Townsend,48.122,-122.7877,10161,565.1,4
WA,3,3,1,35,35,1,1,0.666666667,0,1,1,2,0,35,1.871957746,2301,387200,104,171,0,1941,85,127303,1983,3213,971,754,1029,1531,Pullman,46.7336,-117.168,31972,1109.8,7
WA,3,3,1,35,35,2,1,0.315789474,6,1,4,1,1,35,5.267875565,9854,1036900,172,1318,33,8216,115,232611,3398,7248,2299,2130,2396,2930,Redmond,47.6763,-122.1169,73728,1718.3,6
WA,2,2,1,35,35,1.2,1,0.5,0,1,1,1,1,35,2.141005305,14621,1141200,220,2088,63,12127,123,250000,3784,9078,2627,2112,2332,2830,Sammamish,47.6017,-122.0416,66586,1258.6,1
WA,2,2,1,35,35,1.5,1,0.8,0,1,3,1,1,35,2.925407491,3677,453800,31,192,118,3289,47,115625,2095,4282,1626,1285,1753,2173,SeaTac,47.4444,-122.2986,30927,1186.5,4
WA,3,2,1,65,85,1,1,0.684210526,0,1,3,1,1,65,3.321248647,109785,881200,1447,14525,500,92025,1288,195381,3261,6670,1945,1815,2265,2792,Seattle,47.6211,-122.3244,3561397,3376.6,2
WA,4,2,1,35,45,2,1,0.571428571,0,1,1,1,1,35,2.932687616,1007,336500,34,118,0,832,23,78125,1668,2614,1063,889,963,1484,Sequim,48.0746,-123.0945,8073,493.3,4
